ip_id,label,n_huge_CR,n_huge_DR,diff_huge_train_CR_DR,n_ATM,n_Branch,n_CDM,n_CorporateConnect,n_EDC,n_KPlus,most_frequent_channel,n_CR_ATM,n_CR_Branch,n_CR_CDM,n_CR_CorporateConnect,n_CR_EDC,n_CR_KPlus,most_frequent_CR_channel,n_DR_ATM,n_DR_Branch,n_DR_CorporateConnect,n_DR_EDC,n_DR_KPlus,most_frequent_DR_channel,n_CR,n_DR,diff_n_CR_DR,most_frequent_tp,sum_amt_CR,sum_amt_DR,diff_sum_amt_CR_DR,sum_amt_CR_per_month,sum_amt_DR_per_month,max_sum_amt_tp,avg_amt_CR,avg_amt_DR,diff_avg_amt_CR_DR,max_avg_amt_tp
5054,0.0,0,0,0,8.0,7.0,5.0,6.0,2.0,8.0,n_ATM,3.0,4.0,5.0,4.0,0.0,2.0,n_CR_CDM,5.0,3.0,2.0,2.0,6.0,n_DR_KPlus,18,18,0,n_CR,95634.0,124882.0,-29248.0,6831.0,8920.142857142857,sum_amt_DR,5313.0,6937.888888888889,-1624.8888888888887,avg_amt_DR
5055,0.0,0,0,0,0.0,6.0,4.0,10.0,5.0,5.0,n_CorporateConnect,0.0,4.0,4.0,6.0,0.0,3.0,n_CR_CorporateConnect,0.0,2.0,4.0,5.0,2.0,n_DR_EDC,17,13,4,n_CR,74998.0,52925.0,22073.0,5357.0,3780.3571428571427,sum_amt_CR,4411.64705882353,4071.153846153846,340.49321266968354,avg_amt_CR
5056,0.0,0,0,0,7.0,5.0,1.0,7.0,4.0,12.0,n_KPlus,2.0,2.0,1.0,4.0,0.0,4.0,n_CR_CorporateConnect,5.0,3.0,3.0,4.0,8.0,n_DR_KPlus,13,23,-10,n_DR,69613.0,104050.0,-34437.0,4972.357142857143,7432.142857142857,sum_amt_DR,5354.846153846154,4523.913043478261,830.9331103678933,avg_amt_CR
5057,0.0,0,0,0,6.0,12.0,3.0,8.0,1.0,2.0,n_Branch,3.0,3.0,3.0,7.0,0.0,1.0,n_CR_CorporateConnect,3.0,9.0,1.0,1.0,1.0,n_DR_Branch,17,15,2,n_CR,85268.0,56798.0,28470.0,6090.571428571428,4057.0,sum_amt_CR,5015.764705882353,3786.5333333333333,1229.2313725490199,avg_amt_CR
5058,0.0,0,0,0,8.0,6.0,4.0,3.0,7.0,12.0,n_KPlus,3.0,3.0,4.0,3.0,0.0,6.0,n_CR_KPlus,5.0,3.0,0.0,7.0,6.0,n_DR_EDC,19,21,-2,n_DR,92220.0,119296.0,-27076.0,6587.142857142857,8521.142857142857,sum_amt_DR,4853.684210526316,5680.761904761905,-827.0776942355888,avg_amt_DR
5059,0.0,0,0,0,6.0,8.0,6.0,6.0,3.0,6.0,n_Branch,5.0,7.0,6.0,3.0,0.0,2.0,n_CR_Branch,1.0,1.0,3.0,3.0,4.0,n_DR_KPlus,23,12,11,n_CR,116015.0,72115.0,43900.0,8286.785714285714,5151.071428571428,sum_amt_CR,5044.130434782609,6009.583333333333,-965.4528985507241,avg_amt_DR
5060,0.0,0,0,0,10.0,5.0,2.0,9.0,3.0,6.0,n_ATM,9.0,2.0,2.0,6.0,0.0,2.0,n_CR_ATM,1.0,3.0,3.0,3.0,4.0,n_DR_KPlus,21,14,7,n_CR,117831.0,93724.0,24107.0,8416.5,6694.571428571428,sum_amt_CR,5611.0,6694.571428571428,-1083.5714285714284,avg_amt_DR
5061,0.0,0,0,0,13.0,12.0,4.0,9.0,2.0,3.0,n_ATM,7.0,7.0,4.0,4.0,0.0,1.0,n_CR_ATM,6.0,5.0,5.0,2.0,2.0,n_DR_ATM,23,20,3,n_CR,130773.0,107195.0,23578.0,9340.92857142857,7656.785714285715,sum_amt_CR,5685.782608695652,5359.75,326.032608695652,avg_amt_CR
5062,0.0,0,0,0,7.0,5.0,6.0,9.0,5.0,5.0,n_CorporateConnect,6.0,3.0,6.0,8.0,0.0,0.0,n_CR_CorporateConnect,1.0,2.0,1.0,5.0,5.0,n_DR_EDC,23,14,9,n_CR,106894.0,84771.0,22123.0,7635.285714285715,6055.071428571428,sum_amt_CR,4647.565217391304,6055.071428571428,-1407.5062111801244,avg_amt_DR
5063,0.0,0,0,0,5.0,8.0,2.0,8.0,7.0,9.0,n_KPlus,4.0,4.0,2.0,5.0,0.0,4.0,n_CR_CorporateConnect,1.0,4.0,3.0,7.0,5.0,n_DR_EDC,19,20,-1,n_DR,140117.0,148083.0,-7966.0,10008.357142857143,10577.357142857143,sum_amt_DR,7374.578947368421,7404.15,-29.571052631578823,avg_amt_DR
5064,0.0,0,0,0,4.0,2.0,5.0,8.0,2.0,9.0,n_KPlus,3.0,1.0,5.0,4.0,0.0,7.0,n_CR_KPlus,1.0,1.0,4.0,2.0,2.0,n_DR_CorporateConnect,20,10,10,n_CR,89424.0,41024.0,48400.0,6387.428571428572,2930.285714285714,sum_amt_CR,4471.2,4102.4,368.8000000000002,avg_amt_CR
5065,0.0,0,0,0,8.0,7.0,8.0,12.0,3.0,7.0,n_CorporateConnect,6.0,2.0,8.0,7.0,0.0,2.0,n_CR_CDM,2.0,5.0,5.0,3.0,5.0,n_DR_Branch,25,20,5,n_CR,129133.0,140554.0,-11421.0,9223.785714285714,10039.57142857143,sum_amt_DR,5165.32,7027.7,-1862.38,avg_amt_DR
5066,0.0,0,0,0,12.0,4.0,5.0,8.0,3.0,9.0,n_ATM,9.0,1.0,5.0,4.0,1.0,2.0,n_CR_ATM,3.0,3.0,4.0,2.0,7.0,n_DR_KPlus,22,19,3,n_CR,132031.0,73796.0,58235.0,9430.785714285714,5271.142857142857,sum_amt_CR,6001.409090909091,3884.0,2117.409090909091,avg_amt_CR
5067,0.0,0,0,0,5.0,8.0,6.0,6.0,6.0,2.0,n_Branch,4.0,7.0,6.0,4.0,0.0,2.0,n_CR_Branch,1.0,1.0,2.0,6.0,0.0,n_DR_EDC,23,10,13,n_CR,91981.0,50003.0,41978.0,6570.071428571428,3571.6428571428573,sum_amt_CR,3999.1739130434785,5000.3,-1001.1260869565217,avg_amt_DR
5068,0.0,0,0,0,11.0,7.0,6.0,4.0,2.0,8.0,n_ATM,4.0,3.0,6.0,3.0,0.0,3.0,n_CR_CDM,7.0,4.0,1.0,2.0,5.0,n_DR_ATM,19,19,0,n_CR,78115.0,96603.0,-18488.0,5579.642857142857,6900.214285714285,sum_amt_DR,4111.315789473684,5084.368421052632,-973.0526315789475,avg_amt_DR
5069,0.0,0,0,0,6.0,8.0,2.0,9.0,5.0,7.0,n_CorporateConnect,6.0,4.0,2.0,4.0,0.0,1.0,n_CR_ATM,0.0,4.0,5.0,5.0,6.0,n_DR_KPlus,17,20,-3,n_DR,107935.0,98281.0,9654.0,7709.642857142857,7020.071428571428,sum_amt_CR,6349.117647058823,4914.05,1435.0676470588232,avg_amt_CR
5070,0.0,0,0,0,11.0,8.0,6.0,6.0,4.0,7.0,n_ATM,5.0,3.0,6.0,2.0,0.0,5.0,n_CR_CDM,6.0,5.0,4.0,4.0,2.0,n_DR_ATM,21,21,0,n_CR,132192.0,117153.0,15039.0,9442.285714285714,8368.07142857143,sum_amt_CR,6294.857142857143,5578.714285714285,716.1428571428578,avg_amt_CR
5071,0.0,0,0,0,7.0,10.0,5.0,6.0,3.0,7.0,n_Branch,3.0,6.0,5.0,6.0,0.0,4.0,n_CR_Branch,4.0,4.0,0.0,3.0,3.0,n_DR_ATM,24,14,10,n_CR,109131.0,57525.0,51606.0,7795.071428571428,4108.928571428572,sum_amt_CR,4547.125,4108.928571428572,438.19642857142844,avg_amt_CR
5072,0.0,0,0,0,7.0,7.0,3.0,6.0,3.0,4.0,n_ATM,3.0,4.0,3.0,4.0,0.0,2.0,n_CR_Branch,4.0,3.0,2.0,3.0,2.0,n_DR_ATM,16,14,2,n_CR,83954.0,79396.0,4558.0,5996.714285714285,5671.142857142857,sum_amt_CR,5247.125,5671.142857142857,-424.0178571428569,avg_amt_DR
5073,0.0,0,0,0,8.0,6.0,0.0,11.0,1.0,11.0,n_CorporateConnect,2.0,3.0,0.0,6.0,0.0,5.0,n_CR_CorporateConnect,6.0,3.0,5.0,1.0,6.0,n_DR_ATM,16,21,-5,n_DR,68801.0,120399.0,-51598.0,4914.357142857143,8599.92857142857,sum_amt_DR,4300.0625,5733.285714285715,-1433.2232142857147,avg_amt_DR
5074,0.0,0,0,0,10.0,8.0,7.0,10.0,2.0,14.0,n_KPlus,5.0,5.0,7.0,2.0,0.0,9.0,n_CR_KPlus,5.0,3.0,8.0,2.0,5.0,n_DR_CorporateConnect,28,23,5,n_CR,153135.0,122720.0,30415.0,10938.214285714286,8765.714285714286,sum_amt_CR,5469.107142857143,5335.652173913043,133.45496894410007,avg_amt_CR
5075,0.0,0,0,0,8.0,7.0,4.0,10.0,6.0,8.0,n_CorporateConnect,3.0,3.0,4.0,5.0,0.0,5.0,n_CR_CorporateConnect,5.0,4.0,5.0,6.0,3.0,n_DR_EDC,20,23,-3,n_DR,99521.0,160454.0,-60933.0,7108.642857142857,11461.0,sum_amt_DR,4976.05,6976.260869565217,-2000.2108695652169,avg_amt_DR
5076,0.0,0,0,0,11.0,6.0,4.0,7.0,4.0,5.0,n_ATM,6.0,3.0,4.0,6.0,0.0,2.0,n_CR_ATM,5.0,3.0,1.0,4.0,3.0,n_DR_ATM,21,16,5,n_CR,114684.0,71514.0,43170.0,8191.714285714285,5108.142857142857,sum_amt_CR,5461.142857142857,4469.625,991.5178571428569,avg_amt_CR
5077,0.0,0,0,0,8.0,8.0,2.0,10.0,1.0,8.0,n_CorporateConnect,3.0,4.0,2.0,3.0,0.0,2.0,n_CR_Branch,5.0,4.0,7.0,1.0,6.0,n_DR_CorporateConnect,14,23,-9,n_DR,67209.0,126734.0,-59525.0,4800.642857142857,9052.42857142857,sum_amt_DR,4800.642857142857,5510.173913043478,-709.5310559006211,avg_amt_DR
5078,0.0,0,0,0,13.0,4.0,5.0,11.0,5.0,15.0,n_KPlus,7.0,1.0,5.0,7.0,0.0,7.0,n_CR_ATM,6.0,3.0,4.0,5.0,8.0,n_DR_KPlus,27,26,1,n_CR,152110.0,172627.0,-20517.0,10865.0,12330.5,sum_amt_DR,5633.7037037037035,6639.5,-1005.7962962962965,avg_amt_DR
5079,0.0,0,0,0,6.0,7.0,7.0,3.0,3.0,8.0,n_KPlus,3.0,3.0,7.0,1.0,0.0,5.0,n_CR_CDM,3.0,4.0,2.0,3.0,3.0,n_DR_Branch,19,15,4,n_CR,101531.0,88377.0,13154.0,7252.214285714285,6312.642857142857,sum_amt_CR,5343.736842105263,5891.8,-548.0631578947368,avg_amt_DR
5080,0.0,0,0,0,12.0,6.0,4.0,11.0,4.0,6.0,n_ATM,8.0,5.0,4.0,4.0,0.0,2.0,n_CR_ATM,4.0,1.0,7.0,4.0,4.0,n_DR_CorporateConnect,23,20,3,n_CR,109577.0,110032.0,-455.0,7826.928571428572,7859.428571428572,sum_amt_DR,4764.217391304348,5501.6,-737.3826086956524,avg_amt_DR
5081,0.0,0,0,0,4.0,6.0,5.0,8.0,13.0,8.0,n_EDC,1.0,4.0,5.0,4.0,0.0,2.0,n_CR_CDM,3.0,2.0,4.0,13.0,6.0,n_DR_EDC,16,28,-12,n_DR,99253.0,139200.0,-39947.0,7089.5,9942.857142857143,sum_amt_DR,6203.3125,4971.428571428572,1231.8839285714284,avg_amt_CR
5082,0.0,0,0,0,5.0,12.0,4.0,5.0,7.0,6.0,n_Branch,2.0,6.0,4.0,4.0,0.0,3.0,n_CR_Branch,3.0,6.0,1.0,7.0,3.0,n_DR_EDC,19,20,-1,n_DR,112204.0,90714.0,21490.0,8014.571428571428,6479.571428571428,sum_amt_CR,5905.473684210527,4535.7,1369.7736842105269,avg_amt_CR
5083,0.0,0,0,0,12.0,8.0,1.0,9.0,2.0,4.0,n_ATM,7.0,5.0,1.0,5.0,0.0,0.0,n_CR_ATM,5.0,3.0,4.0,2.0,4.0,n_DR_ATM,18,18,0,n_CR,105138.0,99513.0,5625.0,7509.857142857143,7108.071428571428,sum_amt_CR,5841.0,5528.5,312.5,avg_amt_CR
5084,0.0,0,0,0,3.0,11.0,7.0,14.0,4.0,6.0,n_CorporateConnect,2.0,6.0,7.0,8.0,0.0,2.0,n_CR_CorporateConnect,1.0,5.0,6.0,4.0,4.0,n_DR_CorporateConnect,25,20,5,n_CR,154225.0,96857.0,57368.0,11016.07142857143,6918.357142857143,sum_amt_CR,6169.0,4842.85,1326.1499999999996,avg_amt_CR
5085,0.0,0,0,0,7.0,5.0,3.0,11.0,5.0,8.0,n_CorporateConnect,3.0,3.0,3.0,7.0,0.0,2.0,n_CR_CorporateConnect,4.0,2.0,4.0,5.0,6.0,n_DR_KPlus,18,21,-3,n_DR,69845.0,121463.0,-51618.0,4988.928571428572,8675.92857142857,sum_amt_DR,3880.277777777778,5783.952380952381,-1903.674603174603,avg_amt_DR
5086,0.0,0,0,0,6.0,7.0,6.0,9.0,4.0,15.0,n_KPlus,4.0,3.0,6.0,6.0,0.0,8.0,n_CR_KPlus,2.0,4.0,3.0,4.0,7.0,n_DR_KPlus,27,20,7,n_CR,164548.0,113282.0,51266.0,11753.42857142857,8091.571428571428,sum_amt_CR,6094.37037037037,5664.1,430.2703703703701,avg_amt_CR
5087,0.0,0,0,0,7.0,8.0,1.0,4.0,4.0,11.0,n_KPlus,4.0,6.0,1.0,2.0,0.0,5.0,n_CR_Branch,3.0,2.0,2.0,4.0,6.0,n_DR_KPlus,18,17,1,n_CR,114277.0,97609.0,16668.0,8162.642857142857,6972.071428571428,sum_amt_CR,6348.722222222223,5741.705882352941,607.0163398692812,avg_amt_CR
5088,0.0,0,0,0,10.0,3.0,3.0,5.0,7.0,12.0,n_KPlus,6.0,1.0,3.0,2.0,0.0,1.0,n_CR_ATM,4.0,2.0,3.0,7.0,11.0,n_DR_KPlus,13,27,-14,n_DR,57755.0,140912.0,-83157.0,4125.357142857143,10065.142857142857,sum_amt_DR,4442.692307692308,5218.962962962963,-776.270655270655,avg_amt_DR
5089,0.0,0,0,0,9.0,10.0,7.0,6.0,6.0,9.0,n_Branch,5.0,6.0,7.0,2.0,0.0,3.0,n_CR_CDM,4.0,4.0,4.0,6.0,6.0,n_DR_EDC,23,24,-1,n_DR,109920.0,117814.0,-7894.0,7851.428571428572,8415.285714285714,sum_amt_DR,4779.130434782609,4908.916666666667,-129.786231884058,avg_amt_DR
5090,0.0,0,0,0,10.0,5.0,1.0,4.0,4.0,7.0,n_ATM,6.0,2.0,1.0,1.0,0.0,2.0,n_CR_ATM,4.0,3.0,3.0,4.0,5.0,n_DR_KPlus,12,19,-7,n_DR,42907.0,106110.0,-63203.0,3064.785714285714,7579.285714285715,sum_amt_DR,3575.5833333333335,5584.736842105263,-2009.1535087719299,avg_amt_DR
5091,0.0,0,0,0,10.0,9.0,4.0,8.0,8.0,12.0,n_KPlus,3.0,3.0,4.0,3.0,0.0,8.0,n_CR_KPlus,7.0,6.0,5.0,8.0,4.0,n_DR_EDC,21,30,-9,n_DR,105105.0,198890.0,-93785.0,7507.5,14206.42857142857,sum_amt_DR,5005.0,6629.666666666667,-1624.666666666667,avg_amt_DR
5092,0.0,0,0,0,6.0,5.0,5.0,6.0,0.0,13.0,n_KPlus,2.0,1.0,5.0,3.0,0.0,5.0,n_CR_CDM,4.0,4.0,3.0,0.0,8.0,n_DR_KPlus,16,19,-3,n_DR,98158.0,99767.0,-1609.0,7011.285714285715,7126.214285714285,sum_amt_DR,6134.875,5250.894736842105,883.980263157895,avg_amt_CR
5093,0.0,0,0,0,8.0,9.0,1.0,10.0,5.0,6.0,n_CorporateConnect,5.0,5.0,1.0,6.0,0.0,4.0,n_CR_CorporateConnect,3.0,4.0,4.0,5.0,2.0,n_DR_EDC,21,18,3,n_CR,111392.0,100345.0,11047.0,7956.571428571428,7167.5,sum_amt_CR,5304.380952380952,5574.722222222223,-270.34126984127033,avg_amt_DR
5094,0.0,0,0,0,7.0,15.0,3.0,7.0,5.0,10.0,n_Branch,3.0,7.0,3.0,5.0,0.0,3.0,n_CR_Branch,4.0,8.0,2.0,5.0,7.0,n_DR_Branch,21,26,-5,n_DR,111390.0,121729.0,-10339.0,7956.428571428572,8694.92857142857,sum_amt_DR,5304.285714285715,4681.884615384615,622.4010989010994,avg_amt_CR
5095,0.0,0,0,0,8.0,4.0,4.0,4.0,9.0,4.0,n_EDC,4.0,4.0,4.0,0.0,0.0,4.0,n_CR_ATM,4.0,0.0,4.0,9.0,0.0,n_DR_EDC,16,17,-1,n_DR,85934.0,79981.0,5953.0,6138.142857142857,5712.928571428572,sum_amt_CR,5370.875,4704.764705882353,666.1102941176468,avg_amt_CR
5096,0.0,0,0,0,8.0,8.0,5.0,5.0,4.0,8.0,n_ATM,3.0,6.0,5.0,3.0,0.0,2.0,n_CR_Branch,5.0,2.0,2.0,4.0,6.0,n_DR_KPlus,19,19,0,n_CR,87471.0,94979.0,-7508.0,6247.928571428572,6784.214285714285,sum_amt_DR,4603.736842105263,4998.894736842105,-395.1578947368416,avg_amt_DR
5097,0.0,0,0,0,5.0,7.0,3.0,5.0,5.0,6.0,n_Branch,2.0,5.0,3.0,5.0,0.0,4.0,n_CR_Branch,3.0,2.0,0.0,5.0,2.0,n_DR_EDC,19,12,7,n_CR,89332.0,82634.0,6698.0,6380.857142857143,5902.428571428572,sum_amt_CR,4701.684210526316,6886.166666666667,-2184.482456140351,avg_amt_DR
5098,0.0,0,0,0,8.0,11.0,2.0,9.0,1.0,5.0,n_Branch,2.0,5.0,2.0,4.0,0.0,3.0,n_CR_Branch,6.0,6.0,5.0,1.0,2.0,n_DR_ATM,16,20,-4,n_DR,78749.0,97314.0,-18565.0,5624.928571428572,6951.0,sum_amt_DR,4921.8125,4865.7,56.11250000000018,avg_amt_CR
5099,0.0,0,0,0,15.0,4.0,5.0,5.0,7.0,10.0,n_ATM,6.0,4.0,5.0,3.0,0.0,6.0,n_CR_ATM,9.0,0.0,2.0,7.0,4.0,n_DR_ATM,24,22,2,n_CR,101300.0,139870.0,-38570.0,7235.714285714285,9990.714285714286,sum_amt_DR,4220.833333333333,6357.727272727273,-2136.89393939394,avg_amt_DR
5100,0.0,0,0,0,9.0,9.0,4.0,7.0,1.0,8.0,n_ATM,3.0,7.0,4.0,4.0,0.0,3.0,n_CR_Branch,6.0,2.0,3.0,1.0,5.0,n_DR_ATM,21,17,4,n_CR,97562.0,61479.0,36083.0,6968.714285714285,4391.357142857143,sum_amt_CR,4645.809523809524,3616.4117647058824,1029.3977591036414,avg_amt_CR
5101,0.0,0,0,0,10.0,8.0,7.0,7.0,6.0,7.0,n_ATM,3.0,5.0,7.0,5.0,0.0,1.0,n_CR_CDM,7.0,3.0,2.0,6.0,6.0,n_DR_ATM,21,24,-3,n_DR,112255.0,130980.0,-18725.0,8018.214285714285,9355.714285714286,sum_amt_DR,5345.476190476191,5457.5,-112.02380952380918,avg_amt_DR
5102,0.0,0,0,0,10.0,9.0,2.0,4.0,5.0,8.0,n_ATM,3.0,3.0,2.0,2.0,0.0,3.0,n_CR_ATM,7.0,6.0,2.0,5.0,5.0,n_DR_ATM,13,25,-12,n_DR,86833.0,114712.0,-27879.0,6202.357142857143,8193.714285714286,sum_amt_DR,6679.461538461538,4588.48,2090.9815384615385,avg_amt_CR
5103,0.0,0,0,0,3.0,8.0,4.0,7.0,6.0,9.0,n_KPlus,1.0,3.0,4.0,6.0,0.0,5.0,n_CR_CorporateConnect,2.0,5.0,1.0,6.0,4.0,n_DR_EDC,19,18,1,n_CR,85615.0,84271.0,1344.0,6115.357142857143,6019.357142857143,sum_amt_CR,4506.0526315789475,4681.722222222223,-175.66959064327511,avg_amt_DR
5104,0.0,0,0,0,11.0,9.0,3.0,5.0,2.0,9.0,n_ATM,7.0,2.0,3.0,5.0,0.0,3.0,n_CR_ATM,4.0,7.0,0.0,2.0,6.0,n_DR_Branch,20,19,1,n_CR,104992.0,109917.0,-4925.0,7499.428571428572,7851.214285714285,sum_amt_DR,5249.6,5785.105263157895,-535.5052631578947,avg_amt_DR
5105,0.0,0,0,0,6.0,7.0,1.0,7.0,2.0,6.0,n_Branch,3.0,1.0,1.0,5.0,0.0,2.0,n_CR_CorporateConnect,3.0,6.0,2.0,2.0,4.0,n_DR_Branch,12,17,-5,n_DR,59434.0,108499.0,-49065.0,4245.285714285715,7749.928571428572,sum_amt_DR,4952.833333333333,6382.294117647059,-1429.4607843137255,avg_amt_DR
5106,0.0,0,0,0,10.0,9.0,1.0,5.0,7.0,5.0,n_ATM,3.0,6.0,1.0,4.0,0.0,2.0,n_CR_Branch,7.0,3.0,1.0,7.0,3.0,n_DR_ATM,16,21,-5,n_DR,58303.0,138066.0,-79763.0,4164.5,9861.857142857143,sum_amt_DR,3643.9375,6574.571428571428,-2930.6339285714284,avg_amt_DR
5107,0.0,0,0,0,10.0,7.0,6.0,3.0,2.0,3.0,n_ATM,4.0,3.0,6.0,0.0,0.0,2.0,n_CR_CDM,6.0,4.0,3.0,2.0,1.0,n_DR_ATM,15,16,-1,n_DR,71086.0,56848.0,14238.0,5077.571428571428,4060.5714285714284,sum_amt_CR,4739.066666666667,3553.0,1186.0666666666666,avg_amt_CR
5108,0.0,0,0,0,9.0,7.0,3.0,7.0,7.0,3.0,n_ATM,5.0,4.0,3.0,6.0,0.0,3.0,n_CR_CorporateConnect,4.0,3.0,1.0,7.0,0.0,n_DR_EDC,21,15,6,n_CR,105075.0,47543.0,57532.0,7505.357142857143,3395.9285714285716,sum_amt_CR,5003.571428571428,3169.5333333333333,1834.0380952380951,avg_amt_CR
5109,0.0,0,0,0,9.0,6.0,3.0,13.0,6.0,7.0,n_CorporateConnect,6.0,3.0,3.0,7.0,0.0,6.0,n_CR_CorporateConnect,3.0,3.0,6.0,6.0,1.0,n_DR_CorporateConnect,25,19,6,n_CR,128671.0,63983.0,64688.0,9190.785714285714,4570.214285714285,sum_amt_CR,5146.84,3367.5263157894738,1779.3136842105264,avg_amt_CR
5110,0.0,0,0,0,7.0,7.0,1.0,6.0,1.0,11.0,n_KPlus,3.0,5.0,1.0,3.0,0.0,3.0,n_CR_Branch,4.0,2.0,3.0,1.0,8.0,n_DR_KPlus,15,18,-3,n_DR,80957.0,86351.0,-5394.0,5782.642857142857,6167.928571428572,sum_amt_DR,5397.133333333333,4797.277777777777,599.8555555555558,avg_amt_CR
5111,0.0,0,0,0,3.0,9.0,6.0,9.0,7.0,4.0,n_Branch,1.0,5.0,6.0,4.0,1.0,2.0,n_CR_CDM,2.0,4.0,5.0,6.0,2.0,n_DR_EDC,19,19,0,n_CR,100085.0,84757.0,15328.0,7148.928571428572,6054.071428571428,sum_amt_CR,5267.631578947368,4460.894736842105,806.7368421052633,avg_amt_CR
5112,0.0,0,0,0,3.0,13.0,5.0,10.0,6.0,7.0,n_Branch,1.0,6.0,5.0,5.0,0.0,2.0,n_CR_Branch,2.0,7.0,5.0,6.0,5.0,n_DR_Branch,19,25,-6,n_DR,98888.0,141704.0,-42816.0,7063.428571428572,10121.714285714286,sum_amt_DR,5204.631578947368,5668.16,-463.52842105263153,avg_amt_DR
5113,0.0,0,0,0,3.0,6.0,4.0,4.0,5.0,8.0,n_KPlus,1.0,4.0,4.0,2.0,0.0,3.0,n_CR_Branch,2.0,2.0,2.0,5.0,5.0,n_DR_EDC,14,16,-2,n_DR,94852.0,79998.0,14854.0,6775.142857142857,5714.142857142857,sum_amt_CR,6775.142857142857,4999.875,1775.2678571428569,avg_amt_CR
5114,0.0,0,0,0,9.0,11.0,1.0,2.0,1.0,7.0,n_Branch,5.0,3.0,1.0,1.0,0.0,4.0,n_CR_ATM,4.0,8.0,1.0,1.0,3.0,n_DR_Branch,14,17,-3,n_DR,64713.0,123088.0,-58375.0,4622.357142857143,8792.0,sum_amt_DR,4622.357142857143,7240.470588235294,-2618.1134453781506,avg_amt_DR
5115,0.0,0,0,0,14.0,7.0,5.0,10.0,6.0,7.0,n_ATM,10.0,3.0,5.0,5.0,0.0,4.0,n_CR_ATM,4.0,4.0,5.0,6.0,3.0,n_DR_EDC,27,22,5,n_CR,134777.0,110447.0,24330.0,9626.92857142857,7889.071428571428,sum_amt_CR,4991.740740740741,5020.318181818182,-28.577441077441108,avg_amt_DR
5116,0.0,0,0,0,3.0,9.0,6.0,8.0,5.0,5.0,n_Branch,0.0,5.0,6.0,4.0,0.0,2.0,n_CR_CDM,3.0,4.0,4.0,5.0,3.0,n_DR_EDC,17,19,-2,n_DR,83561.0,89519.0,-5958.0,5968.642857142857,6394.214285714285,sum_amt_DR,4915.35294117647,4711.526315789473,203.82662538699697,avg_amt_CR
5117,0.0,0,0,0,5.0,7.0,3.0,7.0,2.0,7.0,n_Branch,2.0,3.0,3.0,3.0,0.0,6.0,n_CR_KPlus,3.0,4.0,4.0,2.0,1.0,n_DR_Branch,17,14,3,n_CR,90910.0,68969.0,21941.0,6493.571428571428,4926.357142857143,sum_amt_CR,5347.64705882353,4926.357142857143,421.2899159663866,avg_amt_CR
5118,0.0,0,0,0,7.0,2.0,5.0,9.0,1.0,10.0,n_KPlus,5.0,0.0,5.0,6.0,0.0,3.0,n_CR_CorporateConnect,2.0,2.0,3.0,1.0,7.0,n_DR_KPlus,19,15,4,n_CR,111452.0,88913.0,22539.0,7960.857142857143,6350.928571428572,sum_amt_CR,5865.894736842105,5927.533333333334,-61.63859649122878,avg_amt_DR
5119,0.0,0,0,0,5.0,3.0,1.0,10.0,6.0,6.0,n_CorporateConnect,3.0,2.0,1.0,4.0,0.0,1.0,n_CR_CorporateConnect,2.0,1.0,6.0,6.0,5.0,n_DR_CorporateConnect,11,20,-9,n_DR,92438.0,123200.0,-30762.0,6602.714285714285,8800.0,sum_amt_DR,8403.454545454546,6160.0,2243.454545454546,avg_amt_CR
5120,0.0,0,0,0,6.0,5.0,4.0,7.0,3.0,3.0,n_CorporateConnect,1.0,4.0,4.0,4.0,0.0,2.0,n_CR_Branch,5.0,1.0,3.0,3.0,1.0,n_DR_ATM,15,13,2,n_CR,72406.0,82329.0,-9923.0,5171.857142857143,5880.642857142857,sum_amt_DR,4827.066666666667,6333.0,-1505.9333333333334,avg_amt_DR
5121,0.0,0,0,0,10.0,6.0,4.0,5.0,5.0,8.0,n_ATM,6.0,2.0,4.0,2.0,0.0,2.0,n_CR_ATM,4.0,4.0,3.0,5.0,6.0,n_DR_KPlus,16,22,-6,n_DR,55417.0,124147.0,-68730.0,3958.3571428571427,8867.642857142857,sum_amt_DR,3463.5625,5643.045454545455,-2179.482954545455,avg_amt_DR
5122,0.0,0,0,0,8.0,12.0,1.0,5.0,6.0,8.0,n_Branch,3.0,7.0,1.0,2.0,0.0,3.0,n_CR_Branch,5.0,5.0,3.0,6.0,5.0,n_DR_EDC,16,24,-8,n_DR,82799.0,130382.0,-47583.0,5914.214285714285,9313.0,sum_amt_DR,5174.9375,5432.583333333333,-257.64583333333303,avg_amt_DR
5123,0.0,0,0,0,5.0,3.0,8.0,10.0,3.0,9.0,n_CorporateConnect,5.0,1.0,8.0,3.0,0.0,8.0,n_CR_CDM,0.0,2.0,7.0,3.0,1.0,n_DR_CorporateConnect,25,13,12,n_CR,168752.0,68037.0,100715.0,12053.714285714286,4859.785714285715,sum_amt_CR,6750.08,5233.615384615385,1516.4646153846152,avg_amt_CR
5124,0.0,0,0,0,18.0,7.0,4.0,4.0,7.0,6.0,n_ATM,11.0,4.0,4.0,1.0,0.0,3.0,n_CR_ATM,7.0,3.0,3.0,7.0,3.0,n_DR_ATM,23,23,0,n_CR,141144.0,140454.0,690.0,10081.714285714286,10032.42857142857,sum_amt_CR,6136.695652173913,6106.695652173913,30.0,avg_amt_CR
